 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
129,572,5.432,6.904,0,29,127.095,0.445,46.819,3107,2,2.152,100,3107,170,178,160.017,24.915,1.735,0.576,0.848
130,1,24.000,0.000,24,24,2.828,1.000,1.414,24,24,NaN,100,24,35,181,135.000,1.000,1.000,1.000,1.000
131,1883,2.592,5.706,0,29,183.078,0.706,60.531,4881,0,8.148,100,4881,140,241,82.405,44.516,1.094,0.914,0.919
132,1,28.000,0.000,28,28,2.828,1.000,1.414,28,28,NaN,100,28,198,182,135.000,1.000,1.000,1.000,1.000
133,3,17.667,9.292,7,24,8.485,0.524,4.243,53,22,-1.500,100,53,202,182,135.000,1.414,4.123,0.243,0.600
134,3,23.333,2.082,21,25,6.243,0.967,3.162,70,24,-1.500,100,70,256,184,161.565,1.000,3.000,0.333,1.000
135,1893,2.587,4.609,0,29,192.451,0.642,65.970,4897,1,13.588,100,4897,11,250,75.964,45.726,1.260,0.794,0.919
136,1,22.000,0.000,22,22,2.828,1.000,1.414,22,22,NaN,100,22,211,187,135.000,1.000,1.000,1.000,1.000
137,1,27.000,0.000,27,27,2.828,1.000,1.414,27,27,NaN,100,27,213,187,135.000,1.000,1.000,1.000,1.000
138,1,24.000,0.000,24,24,2.828,1.000,1.414,24,24,NaN,100,24,246,190,135.000,1.000,1.000,1.000,1.000
139,1,20.000,0.000,20,20,2.828,1.000,1.414,20,20,NaN,100,20,327,193,135.000,1.000,1.000,1.000,1.000
140,1,27.000,0.000,27,27,2.828,1.000,1.414,27,27,NaN,100,27,427,199,135.000,1.000,1.000,1.000,1.000
141,1959,2.418,5.331,0,29,187.907,0.697,63.388,4736,0,10.172,100,4736,224,265,83.660,44.933,1.124,0.890,0.922
142,2,12.000,8.485,6,18,5.657,0.785,2.828,24,18,-2.000,100,24,406,202,135.000,1.414,2.646,0.378,0.667
143,1,27.000,0.000,27,27,2.828,1.000,1.414,27,27,NaN,100,27,410,202,135.000,1.000,1.000,1.000,1.000
144,4,12.000,11.460,4,29,11.314,0.393,4.472,48,8,-0.720,100,48,501,214,63.435,2.530,2.179,0.459,0.500
145,1711,2.678,5.727,0,29,196.250,0.558,60.926,4582,0,7.292,100,4582,70,228,156.801,42.460,1.217,0.822,0.876
146,2,27.500,0.707,27,28,5.657,0.785,2.828,55,28,-2.000,100,55,404,217,45.000,1.414,2.646,0.378,0.667
147,131,13.298,8.278,0,29,68.912,0.347,21.024,1742,13,-1.055,100,1742,264,216,154.654,12.075,1.479,0.676,0.751
