 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
212,4,171.250,6.131,165,177,8.485,0.698,3.606,685,176,-1.913,100,685,422,380,123.690,2.000,1.637,0.611,0.727
213,1,168.000,0.000,168,168,2.828,1.000,1.414,168,168,NaN,100,168,140,390,135.000,1.000,1.000,1.000,1.000
214,2,168.000,2.828,166,170,5.657,0.785,2.828,336,170,-2.000,100,336,339,406,45.000,1.414,2.646,0.378,0.667
215,1,170.000,0.000,170,170,2.828,1.000,1.414,170,170,NaN,100,170,5,405,135.000,1.000,1.000,1.000,1.000
216,103,174.990,5.428,165,186,63.113,0.325,21.840,18024,176,-1.065,100,18024,0,428,74.055,10.000,1.985,0.504,0.632
217,2,169.000,5.657,165,173,5.657,0.785,2.828,338,173,-2.000,100,338,251,409,135.000,1.414,2.646,0.378,0.667
218,1,167.000,0.000,167,167,2.828,1.000,1.414,167,167,NaN,100,167,137,411,135.000,1.000,1.000,1.000,1.000
219,1,165.000,0.000,165,165,2.828,1.000,1.414,165,165,NaN,100,165,425,411,135.000,1.000,1.000,1.000,1.000
220,17,171.824,6.054,165,184,16.142,0.820,6.325,2921,170,-0.947,100,2921,156,414,161.565,4.000,1.547,0.646,0.829
221,12,178.000,9.667,167,192,16.971,0.524,7.211,2136,177,-1.660,100,2136,427,415,146.310,3.536,2.308,0.433,0.706
222,17,181.588,9.281,168,195,15.556,0.883,6.325,3087,181,-1.424,100,3087,258,425,18.435,4.243,1.411,0.709,0.810
223,195,187.333,14.306,165,221,72.326,0.468,28.160,36530,187,-0.884,100,36530,54,426,106.504,13.323,2.010,0.497,0.760
224,1,165.000,0.000,165,165,2.828,1.000,1.414,165,165,NaN,100,165,106,426,135.000,1.000,1.000,1.000,1.000
225,13,176.385,8.617,167,191,13.314,0.922,5.385,2293,173,-0.990,100,2293,36,428,158.199,4.000,1.292,0.774,0.788
226,89,191.674,18.932,165,234,43.941,0.579,12.649,17059,190,-1.024,100,17059,138,437,18.435,11.314,1.070,0.934,0.832
227,1,166.000,0.000,166,166,2.828,1.000,1.414,166,166,NaN,100,166,183,429,135.000,1.000,1.000,1.000,1.000
228,1,169.000,0.000,169,169,2.828,1.000,1.414,169,169,NaN,100,169,52,432,135.000,1.000,1.000,1.000,1.000
229,3,167.000,1.732,166,169,8.485,0.524,4.243,501,166,-1.500,100,501,190,435,45.000,1.414,4.123,0.243,0.600
230,1,165.000,0.000,165,165,2.828,1.000,1.414,165,165,NaN,100,165,54,433,135.000,1.000,1.000,1.000,1.000
231,1,166.000,0.000,166,166,2.828,1.000,1.414,166,166,NaN,100,166,187,433,135.000,1.000,1.000,1.000,1.000
232,15,170.333,4.716,165,182,26.627,0.266,10.296,2555,170,1.071,100,2555,421,433,119.055,3.578,4.111,0.243,0.536
233,44,180.114,14.034,165,221,27.213,0.747,11.314,7925,174,0.532,100,7925,433,437,135.000,6.715,1.894,0.528,0.779
234,25,179.720,9.195,165,200,28.284,0.393,11.402,4493,181,-0.812,100,4493,403,437,127.875,4.600,3.110,0.322,0.633
235,113,175.823,6.817,165,197,51.941,0.526,18.385,19868,175,0.634,100,19868,167,448,22.380,11.642,1.525,0.656,0.748
236,2,166.500,2.121,165,168,5.657,0.785,2.828,333,168,-2.000,100,333,196,443,45.000,1.414,2.646,0.378,0.667
237,1,188.000,0.000,188,188,2.828,1.000,1.414,188,188,NaN,100,188,417,443,135.000,1.000,1.000,1.000,1.000
238,1,177.000,0.000,177,177,2.828,1.000,1.414,177,177,NaN,100,177,32,444,135.000,1.000,1.000,1.000,1.000
239,1,165.000,0.000,165,165,2.828,1.000,1.414,165,165,NaN,100,165,34,444,135.000,1.000,1.000,1.000,1.000
240,17,167.647,3.605,165,180,15.556,0.883,6.325,2850,167,6.314,100,2850,423,450,18.435,4.950,1.114,0.897,0.756
241,1,166.000,0.000,166,166,2.828,1.000,1.414,166,166,NaN,100,166,179,451,135.000,1.000,1.000,1.000,1.000
242,16,171.438,4.774,165,181,18.142,0.611,6.325,2743,170,-0.313,100,2743,427,453,161.565,5.547,1.109,0.902,0.640
243,306,175.098,10.629,165,223,127.095,0.238,31.385,53580,172,3.280,100,53580,135,464,157.521,20.000,1.508,0.663,0.638
244,2,172.500,3.536,170,175,5.657,0.785,2.828,345,175,-2.000,100,345,64,463,45.000,1.414,2.646,0.378,0.667
245,3,175.667,4.933,170,179,5.657,1.000,2.828,527,178,-1.500,100,527,153,461,135.000,2.000,1.464,0.683,0.857
246,2,166.000,0.000,166,166,4.243,1.000,2.236,332,166,NaN,100,332,153,464,153.435,1.000,2.000,0.500,1.000
247,5,170.200,4.207,166,177,10.485,0.572,4.243,851,169,-0.531,100,851,88,469,45.000,2.828,1.553,0.644,0.714
248,1,168.000,0.000,168,168,2.828,1.000,1.414,168,168,NaN,100,168,103,467,135.000,1.000,1.000,1.000,1.000
249,6,170.333,5.715,165,180,9.071,0.916,4.243,1022,171,-0.654,100,1022,101,475,135.000,2.828,1.593,0.628,0.857
250,1,174.000,0.000,174,174,2.828,1.000,1.414,174,174,NaN,100,174,4,476,135.000,1.000,1.000,1.000,1.000
251,8,166.375,1.408,165,169,11.071,0.820,5.099,1331,166,-0.437,100,1331,134,479,168.690,2.000,2.232,0.448,0.889
