 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
143,3,130.333,0.577,130,131,8.485,0.524,3.162,391,130,580.520,0,391,293,429,161.565,2.000,1.567,0.638,0.600
144,1,135.000,0.000,135,135,2.828,1.000,1.414,135,135,-409.008,0,135,147,431,135.000,1.000,1.000,1.000,1.000
145,1,128.000,0.000,128,128,2.828,1.000,1.414,128,128,380.008,0,128,151,431,135.000,1.000,1.000,1.000,1.000
146,3,130.667,1.155,130,132,8.485,0.524,3.162,392,130,-1238.160,0,392,153,431,161.565,2.000,1.567,0.638,0.600
147,1,142.000,0.000,142,142,2.828,1.000,1.414,142,142,-430.008,0,142,211,431,135.000,1.000,1.000,1.000,1.000
148,2,139.500,0.707,139,140,5.657,0.785,2.828,279,140,-2.000,0,279,368,438,135.000,1.414,2.646,0.378,0.667
149,4,130.750,5.795,123,137,7.071,1.000,3.162,523,132,-30508.272,0,523,159,439,161.565,2.000,1.468,0.681,0.800
150,2,136.500,0.707,136,137,5.657,0.785,2.828,273,137,-2.000,0,273,285,441,135.000,1.414,2.646,0.378,0.667
151,8,129.125,5.139,120,136,14.142,0.503,5.831,1033,131,351.546,0,1033,341,446,30.964,2.828,2.104,0.475,0.533
152,9,123.222,6.667,114,134,14.728,0.521,6.325,1109,126,125.737,0,1109,289,445,161.565,3.000,1.998,0.501,0.600
153,3,132.333,3.215,130,136,8.485,0.524,3.162,397,131,485.138,0,397,435,459,108.435,2.000,1.567,0.638,0.600
154,1,129.000,0.000,129,129,2.828,1.000,1.414,129,129,-391.008,0,129,95,471,135.000,1.000,1.000,1.000,1.000
155,2,125.000,2.828,123,127,5.657,0.785,2.828,250,127,-891.664,0,250,26,472,135.000,1.414,2.646,0.378,0.667
156,2,132.500,0.707,132,133,5.657,0.785,2.828,265,133,775.281,0,265,166,474,135.000,1.414,2.646,0.378,0.667
157,1,140.000,0.000,140,140,2.828,1.000,1.414,140,140,NaN,0,140,117,475,135.000,1.000,1.000,1.000,1.000
158,3,135.000,3.606,131,138,8.485,0.524,3.162,405,136,468.963,0,405,104,476,161.565,2.000,1.567,0.638,0.600
159,5,125.600,6.542,118,131,8.485,0.873,4.243,628,129,219.582,0,628,151,477,135.000,2.121,2.308,0.433,0.769
160,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,398.008,0,134,331,477,135.000,1.000,1.000,1.000,1.000
161,1,133.000,0.000,133,133,2.828,1.000,1.414,133,133,-403.008,0,133,102,478,135.000,1.000,1.000,1.000,1.000
162,1,133.000,0.000,133,133,2.828,1.000,1.414,133,133,NaN,0,133,95,479,135.000,1.000,1.000,1.000,1.000
