 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
311,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,358.999,0,121,301,441,135.000,1.000,1.000,1.000,1.000
312,1,122.000,0.000,122,122,2.828,1.000,1.414,122,122,-369.999,0,122,593,441,135.000,1.000,1.000,1.000,1.000
313,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,-412.008,0,136,491,443,135.000,1.000,1.000,1.000,1.000
314,8,112.375,9.546,90,119,10.485,0.914,4.472,899,116,50.036,0,899,290,444,116.565,3.000,1.308,0.764,0.800
315,1,109.000,0.000,109,109,2.828,1.000,1.414,109,109,323.000,0,109,380,444,135.000,1.000,1.000,1.000,1.000
316,1,125.000,0.000,125,125,2.828,1.000,1.414,125,125,-378.999,0,125,440,444,135.000,1.000,1.000,1.000,1.000
317,3,111.333,11.015,100,122,8.485,0.524,4.243,334,112,-1219.192,0,334,458,444,135.000,1.414,4.123,0.243,0.600
318,7,121.857,6.149,114,131,11.899,0.621,5.099,853,120,-1.123,0,853,499,445,168.690,2.000,2.501,0.400,0.778
319,1,132.000,0.000,132,132,2.828,1.000,1.414,132,132,392.008,0,132,625,447,135.000,1.000,1.000,1.000,1.000
320,2,121.500,2.121,120,123,5.657,0.785,2.828,243,123,-2.000,0,243,460,448,135.000,1.414,2.646,0.378,0.667
321,8,119.875,3.907,113,125,14.728,0.463,5.657,959,119,-13345.186,0,959,273,449,135.000,4.000,1.385,0.722,0.571
322,2,115.000,4.243,112,118,5.657,0.785,2.828,230,118,-1270.834,0,230,280,451,45.000,1.414,2.646,0.378,0.667
323,1,118.000,0.000,118,118,2.828,1.000,1.414,118,118,349.999,0,118,286,450,135.000,1.000,1.000,1.000,1.000
324,1,127.000,0.000,127,127,2.828,1.000,1.414,127,127,376.999,0,127,359,451,135.000,1.000,1.000,1.000,1.000
325,1,119.000,0.000,119,119,2.828,1.000,1.414,119,119,NaN,0,119,278,452,135.000,1.000,1.000,1.000,1.000
326,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,0,123,445,453,135.000,1.000,1.000,1.000,1.000
327,1,130.000,0.000,130,130,2.828,1.000,1.414,130,130,386.008,0,130,452,454,135.000,1.000,1.000,1.000,1.000
328,1,127.000,0.000,127,127,2.828,1.000,1.414,127,127,376.999,0,127,439,455,135.000,1.000,1.000,1.000,1.000
329,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,358.999,0,121,447,455,135.000,1.000,1.000,1.000,1.000
330,3,115.667,4.619,113,121,8.485,0.524,4.243,347,113,-4364.186,0,347,275,462,45.000,1.414,4.123,0.243,0.600
331,3,120.667,1.528,119,122,8.485,0.524,3.162,362,121,344.452,0,362,450,460,108.435,2.000,1.567,0.638,0.600
332,1,128.000,0.000,128,128,2.828,1.000,1.414,128,128,380.008,0,128,65,461,135.000,1.000,1.000,1.000,1.000
333,1,131.000,0.000,131,131,2.828,1.000,1.414,131,131,389.008,0,131,109,461,135.000,1.000,1.000,1.000,1.000
334,1,128.000,0.000,128,128,2.828,1.000,1.414,128,128,NaN,0,128,491,461,135.000,1.000,1.000,1.000,1.000
335,1,129.000,0.000,129,129,2.828,1.000,1.414,129,129,383.008,0,129,514,462,135.000,1.000,1.000,1.000,1.000
336,1,116.000,0.000,116,116,2.828,1.000,1.414,116,116,-352.000,0,116,195,465,135.000,1.000,1.000,1.000,1.000
337,1,120.000,0.000,120,120,2.828,1.000,1.414,120,120,-363.999,0,120,287,465,135.000,1.000,1.000,1.000,1.000
338,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,358.999,0,121,282,466,135.000,1.000,1.000,1.000,1.000
339,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,0,123,95,467,135.000,1.000,1.000,1.000,1.000
340,2,114.500,3.536,112,117,5.657,0.785,2.828,229,117,289.691,0,229,260,473,45.000,1.414,2.646,0.378,0.667
341,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,-372.999,0,123,285,471,135.000,1.000,1.000,1.000,1.000
342,1,133.000,0.000,133,133,2.828,1.000,1.414,133,133,NaN,0,133,206,474,135.000,1.000,1.000,1.000,1.000
