X_Value,Voltage
12.0885,0.001726
12.089,0.001789
12.0895,0.001805
12.09,0.001876
12.0905,0.001894
12.091,0.001909
12.0915,0.001819
12.092,0.001961
12.0925,0.001903
12.093,0.001855
12.0935,0.001864
12.094,0.001859
12.0945,0.001818
12.095,0.001837
12.0955,0.001881
12.096,0.001849
12.0965,0.001944
12.097,0.001953
12.0975,0.001997
12.098,0.00202
12.0985,0.002105
12.099,0.002044
12.0995,0.002052
12.1,0.002153
12.1005,0.002041
12.101,0.002077
12.1015,0.002132
12.102,0.002036
12.1025,0.00201
12.103,0.002064
12.1035,0.002016
12.104,0.001933
12.1045,0.002079
12.105,0.001986
12.1055,0.00199
12.106,0.002051
12.1065,0.002036
12.107,0.002036
12.1075,0.002156
12.108,0.002093
12.1085,0.002058
12.109,0.002149
12.1095,0.002176
12.11,0.002126
12.1105,0.002154
12.111,0.002132
12.1115,0.002074
12.112,0.00211
12.1125,0.002031
12.113,0.001965
12.1135,0.001988
12.114,0.001998
12.1145,0.001875
12.115,0.001912
12.1155,0.001973
12.116,0.001887
12.1165,0.001904
12.117,0.002001
12.1175,0.001917
12.118,0.001909
12.1185,0.002
12.119,0.001958
12.1195,0.001988
12.12,0.002022
12.1205,0.001919
12.121,0.001911
12.1215,0.00195
12.122,0.001848
12.1225,0.00175
12.123,0.001763
12.1235,0.001783
12.124,0.001558
12.1245,0.001726
12.125,0.001652
12.1255,0.001567
12.126,0.00167
12.1265,0.001717
12.127,0.001654
12.1275,0.001709
12.128,0.001716
12.1285,0.001692
12.129,0.001717
12.1295,0.001738
12.13,0.001619
12.1305,0.001644
12.131,0.001554
12.1315,0.001484
12.132,0.00142
12.1325,0.00141
12.133,0.001301
12.1335,0.001253
12.134,0.001294
12.1345,0.001229
12.135,0.001212
12.1355,0.001327
12.136,0.001277
12.1365,0.00126
12.137,0.001318
12.1375,0.001291
12.138,0.001247
12.1385,0.001335
12.139,0.001301
12.1395,0.001159
12.14,0.001207
12.1405,0.001203
12.141,0.001026
12.1415,0.001018
12.142,0.000981
12.1425,0.000904
12.143,0.000866
12.1435,0.000917
12.144,0.000874
12.1445,0.000846
12.145,0.000915
12.1455,0.000853
12.146,0.000843
12.1465,0.000947
12.147,0.000877
12.1475,0.000935
12.148,0.000939
12.1485,0.00086
12.149,0.000872
12.1495,0.00086
12.15,0.000834
12.1505,0.000703
12.151,0.000678
12.1515,0.000623
12.152,0.000525
12.1525,0.000643
12.153,0.000536
12.1535,0.000433
12.154,0.000543
12.1545,0.000542
12.155,0.000471
12.1555,0.000569
12.156,0.000606
12.1565,0.000543
12.157,0.000646
12.1575,0.000669
12.158,0.000547
12.1585,0.000581
12.159,0.000551
12.1595,0.000441
12.16,0.000412
12.1605,0.00051
12.161,0.000317
12.1615,0.000284
12.162,0.000381
12.1625,0.000342
12.163,0.000311
12.1635,0.00039
12.164,0.000325
12.1645,0.000373
12.165,0.000453
12.1655,0.000454
12.166,0.000456
12.1665,0.000581
12.167,0.000486
12.1675,0.000408
12.168,0.0005
12.1685,0.000464
12.169,0.000335
12.1695,0.00045
12.17,0.000405
12.1705,0.000333
12.171,0.000334
12.1715,0.000325
12.172,0.000229
12.1725,0.000301
12.173,0.000344
12.1735,0.000289
12.174,0.000408
12.1745,0.000446
12.175,0.000375
12.1755,0.000451
12.176,0.000526
12.1765,0.000483
12.177,0.000469
12.1775,0.000569
12.178,0.000473
12.1785,0.000515
12.179,0.000568
12.1795,0.000462
12.18,0.000501
12.1805,0.000501
12.181,0.000405
12.1815,0.000398
12.182,0.000571
12.1825,0.000534
12.183,0.000477
12.1835,0.000637
12.184,0.000583
12.1845,0.000574
12.185,0.00074
12.1855,0.000735
12.186,0.000715
12.1865,0.000797
12.187,0.000851
12.1875,0.000702
12.188,0.000823
12.1885,0.000831
12.189,0.000745
12.1895,0.000774
12.19,0.000784
12.1905,0.000695
12.191,0.000781
12.1915,0.000784
12.192,0.000781
12.1925,0.000846
12.193,0.000876
12.1935,0.000866
12.194,0.000946
12.1945,0.001047
12.195,0.001016
12.1955,0.001088
12.196,0.001118
12.1965,0.001125
12.197,0.001172
12.1975,0.001183
12.198,0.001155
12.1985,0.001168
12.199,0.001225
12.1995,0.001198
12.2,0.001147
12.2005,0.001179
12.201,0.001198
12.2015,0.001126
12.202,0.001315
12.2025,0.001329
12.203,0.00131
12.2035,0.001379
12.204,0.001452
12.2045,0.001459
12.205,0.001558
12.2055,0.001593
12.206,0.001541
12.2065,0.001672
12.207,0.001683
12.2075,0.001566
12.208,0.001608
12.2085,0.001584
12.209,0.001568
12.2095,0.00158
12.21,0.001604
12.2105,0.001501
12.211,0.001558
12.2115,0.001652
12.212,0.001608
12.2125,0.00165
12.213,0.00179
12.2135,0.001745
12.214,0.001834
12.2145,0.001898
12.215,0.0019
12.2155,0.001902
12.216,0.001938
12.2165,0.001836
12.217,0.001857
12.2175,0.001892
12.218,0.001817
12.2185,0.001805
12.219,0.001843
12.2195,0.001855
12.22,0.001829
12.2205,0.001885
12.221,0.001909
12.2215,0.001872
12.222,0.00198
12.2225,0.002022
12.223,0.001974
12.2235,0.002123
12.224,0.002107
12.2245,0.002097
12.225,0.002142
12.2255,0.002137
12.226,0.002084
12.2265,0.002108
12.227,0.002129
12.2275,0.002057
12.228,0.002036
12.2285,0.002047
12.229,0.001936
12.2295,0.002002
12.23,0.002034
12.2305,0.002003
12.231,0.001951
12.2315,0.001997
12.232,0.002011
12.2325,0.002025
12.233,0.002134
12.2335,0.002029
12.234,0.002071
12.2345,0.002175
12.235,0.002082
12.2355,0.002018
12.236,0.002117
12.2365,0.002047
12.237,0.001936
12.2375,0.002009
12.238,0.001968
12.2385,0.001922
12.239,0.001956
12.2395,0.001927
12.24,0.00187
12.2405,0.0019
12.241,0.001878
12.2415,0.001792
12.242,0.00191
12.2425,0.00196
12.243,0.0019
12.2435,0.001994
12.244,0.001986
12.2445,0.001922
12.245,0.00184
12.2455,0.001953
12.246,0.001864
12.2465,0.001804
12.247,0.001853
12.2475,0.00174
12.248,0.001759
12.2485,0.001709
12.249,0.001649
12.2495,0.001617
12.25,0.001659
12.2505,0.001632
12.251,0.001605
12.2515,0.001604
12.252,0.001597
12.2525,0.001495
12.253,0.001582
12.2535,0.001574
12.254,0.001547
12.2545,0.001566
12.255,0.001593
12.2555,0.0015
12.256,0.001485
12.2565,0.001456
12.257,0.001359
12.2575,0.001413
12.258,0.001344
12.2585,0.001282
12.259,0.001247
12.2595,0.001277
12.26,0.001179
12.2605,0.001167
12.261,0.001152
12.2615,0.001162
12.262,0.001202
12.2625,0.001222
12.263,0.001167
12.2635,0.001166
12.264,0.001199
12.2645,0.001151
12.265,0.00117
12.2655,0.001164
12.266,0.001066
12.2665,0.001057
12.267,0.001016
12.2675,0.000961
12.268,0.000853
12.2685,0.000853
12.269,0.00085
12.2695,0.000741
12.27,0.000784
12.2705,0.000782
12.271,0.000662
12.2715,0.000762
12.272,0.000745
12.2725,0.00075
12.273,0.000753
12.2735,0.000836
12.274,0.000787
12.2745,0.000733
12.275,0.000722
12.2755,0.000662
12.276,0.0007
12.2765,0.000615
12.277,0.00061
12.2775,0.000577
12.278,0.000585
12.2785,0.000485
12.279,0.000421
12.2795,0.000442
12.28,0.000383
12.2805,0.000439
12.281,0.000459
12.2815,0.000442
12.282,0.000473
12.2825,0.000579
12.283,0.00054
12.2835,0.000518
12.284,0.000553
12.2845,0.000549
12.285,0.000545
12.2855,0.00053
12.286,0.000516
12.2865,0.000412
12.287,0.00039
12.2875,0.000374
12.288,0.000252
12.2885,0.000234
12.289,0.000259
12.2895,0.000213
12.29,0.000258
12.2905,0.00035
12.291,0.000319
12.2915,0.000372
12.292,0.000407
12.2925,0.000411
12.293,0.000397
12.2935,0.000523
12.294,0.000434
12.2945,0.000497
12.295,0.000491
12.2955,0.0004
12.296,0.000366
12.2965,0.000388
12.297,0.000318
12.2975,0.000339
12.298,0.000394
12.2985,0.000307
12.299,0.00027
12.2995,0.000407
12.3,0.000425
12.3005,0.00046
12.301,0.000507
12.3015,0.000575
12.302,0.000566
12.3025,0.000615
12.303,0.000601
12.3035,0.000595
12.304,0.00066
12.3045,0.000678
12.305,0.000597
12.3055,0.000654
12.306,0.000636
12.3065,0.000529
12.307,0.000571
12.3075,0.000546
12.308,0.000519
12.3085,0.000579
12.309,0.00061
12.3095,0.000629
12.31,0.000689
12.3105,0.000723
12.311,0.000678
12.3115,0.000752
12.312,0.000881
12.3125,0.000837
12.313,0.000802
12.3135,0.000899
12.314,0.000847
12.3145,0.000884
12.315,0.0009
12.3155,0.000887
12.316,0.000821
12.3165,0.000908
12.317,0.000887
12.3175,0.000879
12.318,0.000931
12.3185,0.000924
12.319,0.000921
12.3195,0.001022
12.32,0.001051
12.3205,0.00107
12.321,0.001177
12.3215,0.001169
12.322,0.001199
12.3225,0.001341
12.323,0.001336
12.3235,0.001342
12.324,0.001382
12.3245,0.001318
12.325,0.001351
12.3255,0.001328
12.326,0.001293
12.3265,0.001273
12.327,0.001279
12.3275,0.001303
12.328,0.001251
12.3285,0.001286
12.329,0.001446
12.3295,0.001403
12.33,0.001441
12.3305,0.001554
12.331,0.001602
12.3315,0.001617
12.332,0.00169
12.3325,0.001699
12.333,0.00175
12.3335,0.001757
12.334,0.001687
12.3345,0.001639
12.335,0.001652
12.3355,0.001682
12.336,0.001628
12.3365,0.001713
12.337,0.00165
12.3375,0.001707
12.338,0.00172
12.3385,0.001756
12.339,0.001744
12.3395,0.001868
12.34,0.00196
12.3405,0.001874
12.341,0.001967
12.3415,0.002062
12.342,0.001998
12.3425,0.002013
12.343,0.00207
12.3435,0.002017
12.344,0.001998
12.3445,0.002054
12.345,0.001938
12.3455,0.001971
12.346,0.002013
12.3465,0.001899
12.347,0.001909
12.3475,0.001975
12.348,0.001924
12.3485,0.001931
12.349,0.002005
12.3495,0.00199
12.35,0.001978
12.3505,0.002074
12.351,0.002043
12.3515,0.002043
12.352,0.002158
12.3525,0.002148
12.353,0.002055
12.3535,0.002184
12.354,0.002108
12.3545,0.002038
12.355,0.002058
12.3555,0.002034
12.356,0.00198
12.3565,0.001964
12.357,0.002018
12.3575,0.001961
12.358,0.001905
12.3585,0.00199
12.359,0.001993
12.3595,0.002023
12.36,0.002067
12.3605,0.002068
12.361,0.002008
12.3615,0.002092
12.362,0.00203
12.3625,0.002082
12.363,0.002052
12.3635,0.002005
12.364,0.001979
12.3645,0.00195
12.365,0.00196
12.3655,0.001847
12.366,0.001881
12.3665,0.001854
12.367,0.00182
12.3675,0.001823
12.368,0.001857
12.3685,0.001779
12.369,0.001791
12.3695,0.001813
12.37,0.001786
12.3705,0.001782
12.371,0.001812
12.3715,0.001784
12.372,0.001842
12.3725,0.001807
12.373,0.001691
12.3735,0.001671
12.374,0.001688
12.3745,0.001621
12.375,0.001602
12.3755,0.001554
12.376,0.001527
12.3765,0.001454
12.377,0.001462
12.3775,0.001428
12.378,0.001449
12.3785,0.001454
12.379,0.001408
12.3795,0.001454
12.38,0.001423
12.3805,0.001409
12.381,0.001415
12.3815,0.001493
12.382,0.001444
12.3825,0.001404
12.383,0.001406
12.3835,0.00139
12.384,0.001228
12.3845,0.001329
12.385,0.001238
12.3855,0.001122
12.386,0.00111
12.3865,0.001104
12.387,0.000958
12.3875,0.000998
12.388,0.001039
12.3885,0.000933
12.389,0.000961
12.3895,0.001001
12.39,0.001042
12.3905,0.00099
12.391,0.00108
12.3915,0.001047
12.392,0.000974
12.3925,0.000973
12.393,0.000985
12.3935,0.000813
12.394,0.000882
12.3945,0.000774
12.395,0.000719
12.3955,0.000744
12.396,0.000671
12.3965,0.000597
12.397,0.000632
12.3975,0.00065
12.398,0.000573
12.3985,0.000596
12.399,0.000562
12.3995,0.000603
12.4,0.000627
12.4005,0.000638
12.401,0.000667
12.4015,0.000699
12.402,0.0007
12.4025,0.000639
12.403,0.000669
12.4035,0.000645
12.404,0.000652
12.4045,0.000645
12.405,0.000688
12.4055,0.000506
12.406,0.000495
12.4065,0.000335
12.407,0.000317
12.4075,0.000255
12.408,0.000309
12.4085,0.00023
12.409,0.000279
12.4095,0.000309
12.41,0.00027
12.4105,0.000362
12.411,0.00044
12.4115,0.00053
12.412,0.000595
12.4125,0.000584
12.413,0.00063
12.4135,0.000543
12.414,0.000487
12.4145,0.000437
12.415,0.000353
12.4155,0.000316
12.416,0.000266
12.4165,0.000159
12.417,0.000154
12.4175,0.00013
12.418,0.000135
12.4185,0.00027
12.419,0.000276
12.4195,0.000387
12.42,0.00047
12.4205,0.000571
12.421,0.000577
12.4215,0.000579
12.422,0.000599
12.4225,0.000551
12.423,0.000584
12.4235,0.000574
12.424,0.000469
12.4245,0.00042
12.425,0.000409
12.4255,0.00039
12.426,0.000394
12.4265,0.000369
12.427,0.000364
12.4275,0.000471
12.428,0.000532
12.4285,0.000561
12.429,0.00064
12.4295,0.000627
12.43,0.000662
12.4305,0.000685
12.431,0.000747
12.4315,0.000743
12.432,0.000749
12.4325,0.000789
12.433,0.000755
12.4335,0.000732
12.434,0.000754
12.4345,0.000721
12.435,0.000709
12.4355,0.000723
12.436,0.000691
12.4365,0.000641
12.437,0.000718
12.4375,0.000757
12.438,0.00073
12.4385,0.00081
12.439,0.000861
12.4395,0.00093
12.44,0.00101
12.4405,0.00107
12.441,0.001039
12.4415,0.001092
12.442,0.001149
12.4425,0.001148
12.443,0.001153
12.4435,0.001175
12.444,0.001151
12.4445,0.00109
12.445,0.001096
12.4455,0.001061
12.446,0.001059
12.4465,0.001154
12.447,0.001133
12.4475,0.001198
12.448,0.001285
12.4485,0.001296
12.449,0.001275
12.4495,0.001355
12.45,0.001404
12.4505,0.001482
12.451,0.001445
12.4515,0.001508
12.452,0.001505
12.4525,0.001472
12.453,0.001526
12.4535,0.001487
12.454,0.001467
12.4545,0.00151
12.455,0.001486
12.4555,0.001513
12.456,0.001584
12.4565,0.001536
12.457,0.001526
12.4575,0.001606
12.458,0.001617
12.4585,0.001684
12.459,0.00172
12.4595,0.00168
12.46,0.001714
12.4605,0.0018
12.461,0.001818
12.4615,0.001798
12.462,0.001925
12.4625,0.001916
12.463,0.001918
12.4635,0.001927
12.464,0.001875
12.4645,0.00188
12.465,0.001905
12.4655,0.001822
12.466,0.001847
12.4665,0.001892
12.467,0.001883
12.4675,0.001832
12.468,0.001938
12.4685,0.001946
12.469,0.001963
12.4695,0.002036
12.47,0.0021
12.4705,0.002089
12.471,0.002115
12.4715,0.002151
12.472,0.00209
12.4725,0.002076
12.473,0.002025
12.4735,0.002002
12.474,0.001981
12.4745,0.00202
12.475,0.001936
12.4755,0.001937
12.476,0.001946
12.4765,0.001951
12.477,0.001947
12.4775,0.002019
12.478,0.002032
12.4785,0.002071
12.479,0.002136
12.4795,0.002153
12.48,0.002075
12.4805,0.002092
12.481,0.002127
12.4815,0.002034
12.482,0.002077
12.4825,0.002049
12.483,0.002
12.4835,0.00194
12.484,0.001954
12.4845,0.001889
12.485,0.001949
12.4855,0.001956
12.486,0.00199
12.4865,0.00195
12.487,0.001975
12.4875,0.00193
12.488,0.001941
12.4885,0.001935
12.489,0.001898
12.4895,0.001977
12.49,0.001955
12.4905,0.001953
12.491,0.0019
12.4915,0.001992
12.492,0.001889
12.4925,0.001804
12.493,0.001798
12.4935,0.001776
12.494,0.001696
12.4945,0.001687
12.495,0.001652
12.4955,0.001586
12.496,0.001626
12.4965,0.001571
12.497,0.001609
12.4975,0.001628
12.498,0.001601
12.4985,0.001621
12.499,0.001633
12.4995,0.001656
12.5,0.001608
12.5005,0.001588
12.501,0.001552
12.5015,0.001486
12.502,0.001514
12.5025,0.001437
12.503,0.001385
12.5035,0.001376
12.504,0.00131
12.5045,0.001229
12.505,0.001251
12.5055,0.001319
12.506,0.001332
12.5065,0.00138
12.507,0.001322
12.5075,0.001324
12.508,0.001256
12.5085,0.001334
12.509,0.001255
12.5095,0.001249
12.51,0.001242
12.5105,0.001242
12.511,0.001112
12.5115,0.001051
12.512,0.001024
12.5125,0.000911
12.513,0.000906
12.5135,0.000898
12.514,0.000852
12.5145,0.000925
12.515,0.000847
12.5155,0.000791
12.516,0.000755
12.5165,0.000804
12.517,0.000831
12.5175,0.000834
12.518,0.000798
12.5185,0.000784
12.519,0.000793
12.5195,0.000771
12.52,0.00081
12.5205,0.000756
12.521,0.000756
12.5215,0.00075
12.522,0.000711
12.5225,0.000629
12.523,0.000579
12.5235,0.000569
12.524,0.000525
12.5245,0.000522
12.525,0.000523
12.5255,0.000527
12.526,0.000486
12.5265,0.000507
12.527,0.000551
12.5275,0.00055
12.528,0.000537
12.5285,0.000672
12.529,0.000617
12.5295,0.000627
12.53,0.000628
12.5305,0.000547
12.531,0.000501
12.5315,0.00054
12.532,0.000462
12.5325,0.000398
12.533,0.000337
12.5335,0.000304
12.534,0.000301
12.5345,0.000276
12.535,0.000269
12.5355,0.000293
12.536,0.000276
12.5365,0.000347
12.537,0.000405
12.5375,0.000415
12.538,0.000405
12.5385,0.000448
12.539,0.000436
12.5395,0.000431
12.54,0.000388
12.5405,0.000406
12.541,0.000393
12.5415,0.00037
12.542,0.000381
12.5425,0.000437
12.543,0.000344
12.5435,0.000342
12.544,0.000342
12.5445,0.000309
12.545,0.000311
12.5455,0.000414
12.546,0.000416
12.5465,0.000388
12.547,0.000457
12.5475,0.000473
12.548,0.00049
12.5485,0.000579
12.549,0.000628
12.5495,0.000584
12.55,0.000682
12.5505,0.000679
12.551,0.00064
12.5515,0.000579
12.552,0.000583
12.5525,0.000536
12.553,0.000505
12.5535,0.000543
12.554,0.000495
12.5545,0.000544
12.555,0.000531
12.5555,0.000563
12.556,0.000562
12.5565,0.00067
12.557,0.00071
12.5575,0.000745
12.558,0.000811
12.5585,0.000832
12.559,0.00081
12.5595,0.000905
12.56,0.000822
12.5605,0.000835
12.561,0.00088
12.5615,0.000897
12.562,0.000809
12.5625,0.000837
12.563,0.000783
12.5635,0.000798
12.564,0.000928
12.5645,0.000905
12.565,0.000968
12.5655,0.001044
12.566,0.001002
12.5665,0.001105
12.567,0.001127
12.5675,0.001227
12.568,0.001196
12.5685,0.00126
12.569,0.001262
12.5695,0.001255
12.57,0.001258
12.5705,0.001299
12.571,0.001247
12.5715,0.001247
12.572,0.001343
12.5725,0.001308
12.573,0.001331
12.5735,0.001333
12.574,0.001321
12.5745,0.001331
12.575,0.001329
12.5755,0.001341
12.576,0.001438
12.5765,0.001484
12.577,0.001588
12.5775,0.00158
12.578,0.001592
12.5785,0.001604
12.579,0.001625
12.5795,0.001676
12.58,0.001709
12.5805,0.001649
12.581,0.001639
12.5815,0.001609
12.582,0.001593
12.5825,0.001604
12.583,0.001659
12.5835,0.001676
12.584,0.001684
12.5845,0.001755
12.585,0.001769
12.5855,0.001762
12.586,0.001844
12.5865,0.001908
12.587,0.001981
12.5875,0.001962
12.588,0.001964
12.5885,0.002025
12.589,0.002005
12.5895,0.001941
12.59,0.001968
12.5905,0.001944
12.591,0.001925
12.5915,0.001919
12.592,0.001927
12.5925,0.001941
12.593,0.001935
12.5935,0.001929
12.594,0.00197
12.5945,0.001927
12.595,0.002019
12.5955,0.001924
12.596,0.001952
12.5965,0.002075
12.597,0.002047
12.5975,0.002041
12.598,0.002036
12.5985,0.002086
12.599,0.002049
12.5995,0.002098
12.6,0.002099
12.6005,0.002045
12.601,0.002121
12.6015,0.002093
12.602,0.001975
12.6025,0.002031
12.603,0.001939
12.6035,0.001963
12.604,0.001959
12.6045,0.002002
12.605,0.001933
12.6055,0.001973
12.606,0.00205
12.6065,0.002005
12.607,0.002063
12.6075,0.002111
12.608,0.002149
12.6085,0.002097
12.609,0.002147
12.6095,0.002086
12.61,0.001928
12.6105,0.001936
12.611,0.001901
12.6115,0.001837
12.612,0.001815
12.6125,0.00185
12.613,0.001776
12.6135,0.001809
12.614,0.001771
12.6145,0.001705
12.615,0.001805
12.6155,0.001814
12.616,0.001867
12.6165,0.001874
12.617,0.001842
12.6175,0.001853
12.618,0.001784
12.6185,0.001727
12.619,0.001678
12.6195,0.00162
12.62,0.001707
12.6205,0.00163
12.621,0.001607
12.6215,0.001562
12.622,0.001536
12.6225,0.001486
12.623,0.001547
12.6235,0.00151
12.624,0.001536
12.6245,0.001539
12.625,0.001504
12.6255,0.001459
12.626,0.001444
12.6265,0.001425
12.627,0.001401
12.6275,0.00146
12.628,0.001519
12.6285,0.001462
12.629,0.001423
12.6295,0.001467
12.63,0.001386
12.6305,0.001265
12.631,0.001218
12.6315,0.001179
12.632,0.001178
12.6325,0.001166
12.633,0.001119
12.6335,0.001036
12.634,0.00099
12.6345,0.00091
12.635,0.001006
12.6355,0.001024
12.636,0.00104
12.6365,0.001039
12.637,0.001014
12.6375,0.001093
12.638,0.001034
12.6385,0.000968
12.639,0.00088
12.6395,0.000991
12.64,0.000896
12.6405,0.000803
12.641,0.000754
12.6415,0.000716
12.642,0.000678
12.6425,0.000655
12.643,0.000711
12.6435,0.000682
12.644,0.000712
12.6445,0.000728
12.645,0.000749
12.6455,0.00072
12.646,0.00076
12.6465,0.000747
12.647,0.000756
12.6475,0.000757
12.648,0.000721
12.6485,0.000668
12.649,0.000628
12.6495,0.000584
12.65,0.000523
12.6505,0.000478
12.651,0.000527
12.6515,0.000412
12.652,0.000478
12.6525,0.000403
12.653,0.000377
12.6535,0.000368
12.654,0.000421
12.6545,0.000392
12.655,0.000419
12.6555,0.000439
12.656,0.00044
12.6565,0.000484
12.657,0.000476
12.6575,0.000435
12.658,0.000437
12.6585,0.000453
12.659,0.000429
12.6595,0.000407
12.66,0.000414
12.6605,0.000402
12.661,0.000325
12.6615,0.000303
12.662,0.000381
12.6625,0.000296
12.663,0.000349
12.6635,0.000389
12.664,0.000368
12.6645,0.000429
12.665,0.000435
12.6655,0.000439
12.666,0.000521
12.6665,0.000584
12.667,0.000536
12.6675,0.000577
12.668,0.00057
12.6685,0.000497
12.669,0.000471
12.6695,0.000449
12.67,0.000425
12.6705,0.000416
12.671,0.000461
12.6715,0.000417
12.672,0.000408
12.6725,0.000437
12.673,0.000412
12.6735,0.000419
12.674,0.000519
12.6745,0.000538
12.675,0.000558
12.6755,0.000627
12.676,0.000645
12.6765,0.000657
12.677,0.000649
12.6775,0.000685
12.678,0.000691
12.6785,0.000633
12.679,0.000692
12.6795,0.000667
12.68,0.000678
12.6805,0.000665
12.681,0.000667
12.6815,0.000655
12.682,0.000689
12.6825,0.000701
12.683,0.000769
12.6835,0.000812
12.684,0.000811
12.6845,0.000869
12.685,0.000874
12.6855,0.000893
12.686,0.001009
12.6865,0.000963
12.687,0.001069
12.6875,0.00102
12.688,0.001113
12.6885,0.001016
12.689,0.001069
12.6895,0.001029
12.69,0.001045
12.6905,0.001074
12.691,0.001072
12.6915,0.001116
12.692,0.001022
12.6925,0.001063
12.693,0.001102
12.6935,0.001155
12.694,0.001149
12.6945,0.001297
12.695,0.001321
12.6955,0.001376
12.696,0.001382
12.6965,0.001432
12.697,0.001446
12.6975,0.001505
12.698,0.001462
12.6985,0.001493
12.699,0.001506
12.6995,0.001432
12.7,0.001474
12.7005,0.00143
12.701,0.001401
12.7015,0.001532
12.702,0.001522
12.7025,0.001584
12.703,0.001617
12.7035,0.001669
12.704,0.001705
12.7045,0.001739
12.705,0.001726
12.7055,0.001751
12.706,0.001785
12.7065,0.001842
12.707,0.001866
12.7075,0.001825
12.708,0.001863
12.7085,0.001779
12.709,0.001816
12.7095,0.001822
12.71,0.001766
12.7105,0.00179
12.711,0.001843
12.7115,0.00182
12.712,0.001837
12.7125,0.001842
12.713,0.001855
12.7135,0.001863
12.714,0.001937
12.7145,0.001981
12.715,0.002051
12.7155,0.002019
12.716,0.002032
12.7165,0.002031
12.717,0.002007
12.7175,0.001997
12.718,0.001994
12.7185,0.001964
12.719,0.002016
12.7195,0.002032
12.72,0.001984
12.7205,0.001983
12.721,0.001999
12.7215,0.002
12.722,0.002012
12.7225,0.001999
12.723,0.002021
12.7235,0.002072
12.724,0.002061
12.7245,0.002106
12.725,0.002084
12.7255,0.002131
12.726,0.002141
12.7265,0.002193
12.727,0.002103
12.7275,0.00211
12.728,0.001986
12.7285,0.002024
12.729,0.001966
12.7295,0.00203
12.73,0.001986
12.7305,0.001945
12.731,0.002005
12.7315,0.001958
12.732,0.001916
12.7325,0.001899
12.733,0.001924
12.7335,0.001936
12.734,0.002025
12.7345,0.001999
12.735,0.001994
12.7355,0.001937
12.736,0.001892
12.7365,0.001865
12.737,0.00181
12.7375,0.001868
12.738,0.001868
12.7385,0.001809
12.739,0.001827
12.7395,0.00177
12.74,0.001795
12.7405,0.001751
12.741,0.001714
12.7415,0.001722
12.742,0.001695
12.7425,0.00168
12.743,0.001725
12.7435,0.00174
12.744,0.001753
12.7445,0.001655
12.745,0.001666
12.7455,0.001676
12.746,0.001648
12.7465,0.001643
12.747,0.001632
12.7475,0.00158
12.748,0.001539
12.7485,0.001438
12.749,0.001409
12.7495,0.001403
12.75,0.001328
12.7505,0.001371
12.751,0.001381
12.7515,0.001279
12.752,0.001373
12.7525,0.001287
12.753,0.001267
12.7535,0.001285
12.754,0.001216
12.7545,0.00127
12.755,0.001266
12.7555,0.00126
12.756,0.001164
12.7565,0.001167
12.757,0.001121
12.7575,0.001136
12.758,0.001085
12.7585,0.00105
12.759,0.000985
12.7595,0.000998
12.76,0.001035
12.7605,0.001002
12.761,0.000965
12.7615,0.000899
12.762,0.000968
12.7625,0.000972
12.763,0.000914
12.7635,0.000888
12.764,0.000826
12.7645,0.000855
12.765,0.000829
12.7655,0.000831
12.766,0.000813
12.7665,0.000757
12.767,0.000831
12.7675,0.00078
12.768,0.000719
12.7685,0.000696
12.769,0.000725
12.7695,0.000731
12.77,0.000703
12.7705,0.000612
12.771,0.000534
12.7715,0.000581
12.772,0.000567
12.7725,0.00059
12.773,0.000519
12.7735,0.000533
12.774,0.000614
12.7745,0.000656
12.775,0.000593
12.7755,0.000502
12.776,0.00049
12.7765,0.000538
12.777,0.000544
12.7775,0.000429
12.778,0.000414
12.7785,0.000369
12.779,0.000418
12.7795,0.000453
12.78,0.000386
12.7805,0.000354
12.781,0.000329
12.7815,0.000468
12.782,0.000477
12.7825,0.000394
12.783,0.000409
12.7835,0.000425
12.784,0.000532
12.7845,0.000517
12.785,0.00043
12.7855,0.000422
12.786,0.000481
12.7865,0.000496
12.787,0.000418
12.7875,0.0004
12.788,0.000355
12.7885,0.000457
12.789,0.00046
12.7895,0.000414
12.79,0.000341
12.7905,0.000359
12.791,0.000499
12.7915,0.000498
12.792,0.000436
12.7925,0.000375
12.793,0.000395
12.7935,0.000565
12.794,0.000526
12.7945,0.000471
12.795,0.000473
12.7955,0.000533
12.796,0.000647
12.7965,0.000567
12.797,0.000471
12.7975,0.000484
12.798,0.000527
12.7985,0.000621
12.799,0.000645
12.7995,0.00052
12.8,0.000516
12.8005,0.000573
12.801,0.000628
12.8015,0.000593
12.802,0.000637
12.8025,0.000655
12.803,0.000804
12.8035,0.000872
12.804,0.000822
12.8045,0.000752
12.805,0.000769
12.8055,0.000878
12.806,0.00088
12.8065,0.000808
12.807,0.000811
12.8075,0.000787
12.808,0.000872
12.8085,0.000905
12.809,0.000815
12.8095,0.000785
12.81,0.000923
12.8105,0.001006
12.811,0.000988
12.8115,0.001035
12.812,0.001035
12.8125,0.00109
12.813,0.001159
12.8135,0.001138
12.814,0.001126
12.8145,0.001091
12.815,0.001151
12.8155,0.001284
12.816,0.001154
12.8165,0.001115
12.817,0.001144
12.8175,0.001234
12.818,0.001301
12.8185,0.001273
12.819,0.001277
12.8195,0.001347
12.82,0.00142
12.8205,0.001458
12.821,0.001452
12.8215,0.001354
12.822,0.001413
12.8225,0.001529
12.823,0.001501
12.8235,0.001479
12.824,0.001405
