 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
18,1,146.000,0.000,146,146,2.828,1.000,1.414,146.000,146,NaN,100,146.000,338,18,135.000,1.000,1.000,1.000,1.000
19,15,152.067,6.808,145,165,16.142,0.723,5.831,2281.000,150,-0.960,100,2281.000,369,24,30.964,4.438,1.424,0.702,0.750
20,3,152.667,7.572,144,158,5.657,1.000,2.828,458.000,156,-1.500,100,458.000,150,22,135.000,2.000,1.464,0.683,0.857
21,4,148.000,4.899,144,154,9.657,0.539,4.472,592.000,150,-1.593,100,592.000,328,24,116.565,1.897,3.093,0.323,0.667
22,13,155.692,8.270,144,169,18.971,0.454,7.071,2024.000,154,-1.051,100,2024.000,242,31,45.000,4.243,1.939,0.516,0.650
23,4,155.000,3.742,150,159,8.485,0.698,3.162,620.000,156,-1.000,100,620.000,470,26,108.435,2.828,1.000,1.000,0.571
24,1,148.000,0.000,148,148,2.828,1.000,1.414,148.000,148,NaN,100,148.000,249,27,135.000,1.000,1.000,1.000,1.000
25,1,149.000,0.000,149,149,2.828,1.000,1.414,149.000,149,NaN,100,149.000,359,27,135.000,1.000,1.000,1.000,1.000
26,2,148.500,0.707,148,149,5.657,0.785,2.828,297.000,149,-2.000,100,297.000,506,34,135.000,1.414,2.646,0.378,0.667
27,1,148.000,0.000,148,148,2.828,1.000,1.414,148.000,148,NaN,100,148.000,259,37,135.000,1.000,1.000,1.000,1.000
28,3,151.000,1.000,150,152,5.657,1.000,2.828,453.000,151,-1.500,100,453.000,263,37,135.000,2.000,1.464,0.683,0.857
29,1,148.000,0.000,148,148,2.828,1.000,1.414,148.000,148,NaN,100,148.000,266,37,135.000,1.000,1.000,1.000,1.000
30,58,154.914,7.468,144,178,29.556,0.834,12.083,8985.000,154,1.474,100,8985.000,293,48,65.556,7.000,1.774,0.564,0.885
31,1,160.000,0.000,160,160,2.828,1.000,1.414,160.000,160,NaN,100,160.000,290,38,135.000,1.000,1.000,1.000,1.000
32,66,162.106,13.665,145,207,32.042,0.808,11.402,10699.000,160,0.880,100,10699.000,490,38,105.255,9.000,1.356,0.737,0.852
33,1,145.000,0.000,145,145,2.828,1.000,1.414,145.000,145,NaN,100,145.000,267,39,135.000,1.000,1.000,1.000,1.000
34,1,146.000,0.000,146,146,2.828,1.000,1.414,146.000,146,NaN,100,146.000,258,40,135.000,1.000,1.000,1.000,1.000
35,7,155.857,9.634,148,173,8.485,1.000,3.606,1091.000,151,-0.694,100,1091.000,281,40,123.690,3.000,1.069,0.936,0.875
36,8,159.000,6.761,147,167,9.899,1.000,5.000,1272.000,163,-0.680,100,1272.000,317,43,36.870,2.828,1.939,0.516,0.842
37,6,159.500,7.765,149,170,9.899,0.769,4.472,957.000,162,-1.214,100,957.000,560,40,153.435,2.000,1.944,0.515,0.800
38,2,149.500,4.950,146,153,5.657,0.785,2.828,299.000,153,-2.000,100,299.000,257,44,45.000,1.414,2.646,0.378,0.667
39,1,148.000,0.000,148,148,2.828,1.000,1.414,148.000,148,NaN,100,148.000,315,43,135.000,1.000,1.000,1.000,1.000
40,4,158.750,11.383,147,169,5.657,1.000,2.828,635.000,168,-1.914,100,635.000,183,44,135.000,2.000,1.000,1.000,1.000
41,4,155.000,4.243,150,159,8.485,0.698,3.606,620.000,158,-1.658,100,620.000,369,46,33.690,2.683,1.581,0.632,0.615
42,2,146.500,0.707,146,147,4.243,1.000,2.236,293.000,147,-2.000,100,293.000,320,45,153.435,1.000,2.000,0.500,1.000
