 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
694,112,192.384,22.510,133,222,0.203,1.000,0.077,21547,203,1.627,0,21547,192,362,123.690,0.053,1.214,0.824,0.974
695,113,187.726,25.071,131,221,0.206,1.000,0.077,21213,196,-0.878,0,21213,229,374,56.310,0.053,1.211,0.826,0.974
696,136,196.919,26.167,130,225,0.222,1.000,0.077,26781,209,2.828,0,26781,248,362,123.690,0.064,1.063,0.941,0.958
697,136,198.779,25.034,134,231,0.229,1.000,0.080,27034,208,1.204,0,27034,267,362,126.870,0.069,1.019,0.981,0.922
698,115,187.678,28.372,127,223,0.211,1.000,0.076,21583,202,-1.476,0,21583,287,362,114.775,0.053,1.241,0.806,0.947
699,138,194.935,29.654,128,232,0.233,1.000,0.083,26901,209,1.604,0,26901,303,363,135.000,0.069,1.019,0.981,0.917
700,117,192.581,25.010,130,226,0.207,1.000,0.078,22532,203,4.351,0,22532,418,362,118.301,0.053,1.256,0.796,0.959
701,110,191.055,24.703,135,227,0.199,1.000,0.074,21016,202,-4.039,0,21016,323,363,120.256,0.053,1.198,0.835,0.969
702,137,194.796,24.120,130,221,0.227,1.000,0.083,26687,206,3.773,0,26687,340,363,129.806,0.064,1.019,0.981,0.982
703,133,194.917,25.718,132,226,0.225,1.000,0.079,25924,204,1.431,0,25924,360,374,42.274,0.064,1.020,0.981,0.940
704,111,188.973,21.730,140,226,0.203,1.000,0.075,20976,197,-2.367,0,20976,379,374,50.711,0.053,1.200,0.833,0.969
705,130,198.108,24.699,130,229,0.225,1.000,0.080,25754,208,7.982,0,25754,398,363,126.870,0.064,1.046,0.956,0.922
706,142,193.486,28.478,130,233,0.246,1.000,0.086,27475,205,-0.200,0,27475,431,371,21.801,0.064,1.085,0.922,0.907
707,140,194.286,25.472,131,230,0.241,1.000,0.083,27200,205,3.834,0,27200,453,365,153.435,0.064,1.085,0.922,0.924
708,111,191.045,25.629,128,221,0.204,1.000,0.074,21206,199,-0.369,0,21206,475,363,111.038,0.053,1.214,0.824,0.945
709,139,197.396,26.136,129,231,0.229,1.000,0.080,27438,207,4.550,0,27438,493,363,126.870,0.064,1.062,0.942,0.949
710,114,192.430,27.786,133,231,0.219,1.000,0.077,21937,202,1.463,0,21937,510,375,56.310,0.058,1.169,0.856,0.908
711,141,197.730,29.939,128,232,0.233,1.000,0.080,27880,212,-0.469,0,27880,529,364,126.870,0.064,1.058,0.946,0.959
712,142,195.387,27.683,131,231,0.231,1.000,0.083,27745,205,0.870,0,27745,548,364,129.806,0.064,1.087,0.920,0.959
713,137,204.482,26.155,130,239,0.229,1.000,0.081,28014,213,1.321,0,28014,587,376,58.392,0.064,1.033,0.968,0.938
